protein_id	arcog	category	COG.x	V4	V2	V3	Strand	Length	Gene	Synonym	Code	COG.y	Product	new	start	end	name	refseq_id	uniparc_id
33359447	arCOG04447	0	L	Archaeal DNA polymerase II, large subunit	NP_577748.2	WP_011011131	+	1266	-	PF0019	-	-	DNA polymerase II subunit 2	PFDSM3638_00015	3104	6895	DNA polymerase II large subunit	A0A5C0XPM5	UPI00001296C2
33359559	arCOG04448	0		ADP-ribosylglycohydrolase	NP_877926.1	WP_011012466	+	62	-	PF1320.1n	-	-	hypothetical protein	PFDSM3638_06580	1225830	1226018	hypothetical protein		
18977290	arCOG04449	0	J	Pseudouridylate synthase	NP_578647.1	AFN03711	+	266	-	PF0918	-	-	putative tRNA pseudouridine synthase a	PFDSM3638_04590	868638	869438	tRNA pseudouridine(38-40) synthase TruA		
18977238	arCOG04453	0	S	Diadenylate cyclase (c-di-AMP synthetase), DisA_N domain	NP_578595.1	AFN03657	+	269	-	PF0866	-	-	hypothetical protein	PFDSM3638_04340	822652	823461	hypothetical protein	A0A5C0XUT6	UPI0000066DE5
18977437	arCOG04454	0	S	Putative GTP cyclohydrolase 1 type 2, NIF3 family	NP_578794.1	AFN03861	-	252	-	PF1065	-	-	hypothetical protein	PFDSM3638_05350	1000137	1000895	Nif3-like dinuclear metal center hexameric protein	A0A5C0XNH5	UPI0000066E86
18976390	arCOG04455	3	L	Archaeal DNA polymerase II, small subunit/DNA polymerase delta, subunit B	NP_577747.1	BAA25163	+	613	-	PF0018	-	-	DNA polymerase II subunit 1	PFDSM3638_00010	1263	3104	DNA polymerase II	A0A5C0XLM6	UPI00001296C9
18976390	arCOG04455	1	L	Archaeal DNA polymerase II, small subunit/DNA polymerase delta, subunit B	NP_577747.1	BAA25163	+	613	-	PF0018	-	-	DNA polymerase II subunit 1	PFDSM3638_00010	1263	3104	DNA polymerase II	A0A5C0XLM6	UPI00001296C9
18977873	arCOG04458	0	R	Uncharacterized protein of DIM6/NTAB family	NP_579230.1	AFN04284	+	203	-	PF1501	-	-	hypothetical protein	PFDSM3638_07555	1382342	1382953	DUF447 domain-containing protein	A0A5C0XSA8	UPI0000066FF2
18978349	arCOG04459	0	H	Quinolinate synthase	NP_579706.1	AFN04664	+	303	-	PF1977	-	-	quinolinate synthetase	PFDSM3638_09955	1795319	1796230	quinolinate synthase	A0A5C0XS18	UPI000012FC69
18976569	arCOG04462	0	F	Phosphoribosylformylglycinamidine (FGAM) synthase, PurS component	NP_577926.1	AFN02984	+	79	-	PF0197	-	-	hypothetical protein	PFDSM3638_00930	193086	193325	phosphoribosylformylglycinamidine synthase subunit PurS		
18977308	arCOG04465	0	E	Ketol-acid reductoisomerase	NP_578665.1	AAL81060	+	332	-	PF0936	-	-	ketol-acid reductoisomerase	PFDSM3638_04690	882322	883311	ketol-acid reductoisomerase		
18976743	arCOG04466	0	R	Na+-dependent transporter of the SNF family	NP_578100.1	AAL80495	+	430	-	PF0371	-	-	putative transporter	PFDSM3638_01800	356907	358190	sodium-dependent transporter		
18977626	arCOG04466	0	R	Na+-dependent transporter of the SNF family	NP_578983.1	AAL81378	+	578	-	PF1254	-	-	putative sodium dependent transporter	PFDSM3638_06255	1171912	1173474	Na+dependent transporter		
18976478	arCOG04469	0	S	Tripartite tricarboxylate transporter (TTT) class transporter	NP_577835.1	AFN04471	+	373	-	PF0106	-	-	hypothetical protein	PFDSM3638_00450	95173	96294	hypothetical protein		
33359475	arCOG04473	0	J	Ribosomal protein L31E	NP_578107.2	WP_011011492	-	98	-	PF0378	-	-	LSU ribosomal protein L31E	PFDSM3638_01765	352256	352543	50S ribosomal protein L31e	A0A5C0XM44	UPI0000133F24
18976700	arCOG04474	0	S	Uncharacterized membrane protein	NP_578057.1	AFN03117	+	307	-	PF0328	-	-	hypothetical protein	PFDSM3638_01595	324409	325332	hypothetical protein		
18977046	arCOG04475	0	C	Na+-transporting methylmalonyl-CoA/oxaloacetate decarboxylase, beta subunit	NP_578403.1	AFN03468	+	400	-	PF0674	-	-	ion gradient-generating decarboxylase subunit beta	PFDSM3638_03375	666486	667688	sodium ion-translocating decarboxylase subunit beta		
33359562	arCOG04477	0	S	Predicted metal binding protein, contains two cysteine clusters	NP_579110.2	WP_011012528	-	147	-	PF1381	-	-	hypothetical protein	PFDSM3638_06910	1279720	1280154	hypothetical protein	A0A5C0XR37	UPI000013A8B6
18976982	arCOG04479	0	K	Transcriptional regulator containing an HTH domain fused to a Zn-ribbon	NP_578339.1	AFN03404	-	97	-	PF0610	-	-	hypothetical protein	PFDSM3638_03060	613811	614104	transcriptional regulator		
18977185	arCOG04480	3	K	AbrB family transcriptional regulator	NP_578542.1	AFN03599	-	76	-	PF0813	-	-	hypothetical protein	PFDSM3638_04040	776804	777034	AbrB family transcriptional regulator		
18977995	arCOG04490	0	E	Pyruvoyl-dependent arginine decarboxylase (PvlArgDC)	NP_579352.1	AFN05017	-	158	-	PF1623	-	-	hypothetical protein	PFDSM3638_08200	1498267	1498743	arginine decarboxylase, pyruvoyl-dependent		
18976941	arCOG04492	0	S	ASCH domain, putative RNA-binding protein, DUF365 family	NP_578298.1	AFN03364	+	141	-	PF0569	-	-	hypothetical protein	PFDSM3638_02855	573158	573583	DUF365 domain-containing protein	A0A5C0XPZ4	UPI0000066CD5
18976907	arCOG04554	0	K	Transcriptional regulator	NP_578264.1	AFN03330	-	142	-	PF0535	-	-	hypothetical protein	PFDSM3638_02670	534137	534565	transcriptional regulator	A0A5C0XMH5	UPI0000139A58
18976862	arCOG04612	0	S	Uncharacterized protein, DUF2100 family	NP_578219.1	AFN03284	-	243	-	PF0490	-	-	hypothetical protein	PFDSM3638_02440	488902	489633	DUF2110 domain-containing protein		
18977093	arCOG04624	0	R	Multimeric flavodoxin WrbA	NP_578450.1	AFN03509	-	188	-	PF0721	-	-	hypothetical protein	PFDSM3638_03580	701991	702557	NADPH-dependent oxidoreductase	A0A5C0XNA6	UPI0000066D5D
18978410	arCOG04678	0	H	ATP:corrinoid adenosyltransferase	NP_579767.1	AFN04605	+	175	-	PF2038	-	-	cob(i)alamin adenosyltransferase	PFDSM3638_10275	1848074	1848601	cob(I)yrinic acid a,c-diamide adenosyltransferase	A0A5C0XS64	UPI0000067173
33359570	arCOG04692	0	R	HAD superfamily hydrolase	NP_579395.2	WP_011012812	+	240	-	PF1666	-	-	hypothetical protein	PFDSM3638_08430	1533219	1533935	hydrolase	A0A5C0XR15	UPI0000067066
18977607	arCOG04701	0	D	Integral membrane protein possibly involved in fluoride export and chromosome condensation	NP_578964.1	AFN04022	+	123	-	PF1235	-	-	hypothetical protein	PFDSM3638_06165	1153497	1153868	fluoride efflux transporter CrcB		
18976433	arCOG04713	0	H	Riboflavin synthase alpha chain	NP_577790.1	AAL80185	-	183	-	PF0061	-	-	riboflavin synthase alpha chain	PFDSM3638_00230	51252	51803	riboflavin synthase	A0A5C0XLK7	UPI0000066B3A
33359482	arCOG04756	0	R	Predicted permease	NP_578178.2	AFN03243	+	292	-	PF0449	-	-	hypothetical protein	PFDSM3638_02230	447131	448009	transporter		
18976514	arCOG04779	0	E	Isoaspartyl peptidase or L-asparaginase, Ntn-hydrolase superfamily	NP_577871.1	AFN04434	+	306	-	PF0142	-	-	asparaginase	PFDSM3638_00650	135402	136322	asparaginase	A0A5C0XMH4	UPI0000126100
18977376	arCOG04808	0	P	Alkaline phosphatase	NP_578733.1	AFN03799	+	494	-	PF1004	-	-	alkaline phosphatase IV precursor	PFDSM3638_05045	943558	945042	alkaline phosphatase		
18977419	arCOG04811	0	S	Uncharacterized membrane protein, Fun14 family	NP_578776.1	AFN03843	+	99	-	PF1047	-	-	hypothetical protein	PFDSM3638_05260	982692	982991	hypothetical protein		
18976739	arCOG04823	0	S	Inactivated PP-loop ATPase fused to N-terminal RNA binding KH-domain	NP_578096.1	AFN03159	-	266	-	PF0367	-	-	hypothetical protein	PFDSM3638_01820	361180	361980	hypothetical protein	A0A5C0XMN6	UPI0000066C2B
18977997	arCOG04842	0	S	Uncharacterized protein	NP_579354.1	AFN05015	+	132	-	PF1625	-	-	hypothetical protein	PFDSM3638_08210	1499686	1500084	DUF356 domain-containing protein	A0A5C0XQX5	UPI0000067050
18977369	arCOG04849	0	S	Uncharacterized protein	NP_578726.1	AFN03792	+	111	-	PF0997	-	-	hypothetical protein	PFDSM3638_05015	937460	937795	TIGR04076 family protein		
33359455	arCOG04875	0	S	Uncharacterized protein, DUF365 family	NP_577862.2	WP_011011246	+	191	-	PF0133	-	-	hypothetical protein	PFDSM3638_00605	127078	127644	DUF366 domain-containing protein	A0A5C0XLY3	UPI0000066B75
18977923	arCOG04881	0	R	PHP family phosphoesterase with a Zn ribbon	NP_579280.1	AFN04333	-	424	-	PF1551	-	-	hypothetical protein	PFDSM3638_07815	1431713	1432987	TIGR00375 family protein	A0A5C0XTI2	UPI0000067018
18977075	arCOG04883	0	S	Uncharacterized protein	NP_578432.1	AFN03494	-	271	-	PF0703	-	-	hypothetical protein	PFDSM3638_03490	690041	690856	hypothetical protein	A0A5C0XPK4	UPI0000066D4B
18978343	arCOG04889	0	F	Oxygen-sensitive ribonucleoside-triphosphate reductase	NP_579700.1	AAL82095	+	605	-	PF1971	-	-	anaerobic ribonucleoside-triphosphate reductase	PFDSM3638_09925	1787221	1789038	anaerobic ribonucleoside-triphosphate reductase	A0A5C0XQP8	UPI00026B5470
33359516	arCOG04939	0	S	Transcriptional regulator, contains wHTH domain	NP_877910.1	AFN03645	-	79	-	PF0855.1n	-	-	hypothetical protein	PFDSM3638_04280	813757	813996	DNA-binding protein		
18977608	arCOG04967	0	T	PII-like signaling protein	NP_578965.1	AFN04023	+	126	-	PF1236	-	-	hypothetical protein	PFDSM3638_06170	1153874	1154254	hypothetical protein	A0A5C0XVQ3	UPI0000066F20
18976886	arCOG05006	0	E	Na+/alanine symporter	NP_578243.1	AAL80638	-	547	-	PF0514	-	-	d-alanine glycine permease	PFDSM3638_02565	516167	517720	sodium:alanine symporter family protein		
18976588	arCOG05007	0	D	Nucleotide-binding protein implicated in inhibition of septum formation	NP_577945.1	AAL80340	-	190	-	PF0216	-	-	maf protein	PFDSM3638_01025	217702	218274	septum formation protein Maf		
18977431	arCOG05015	0	Q	SAM-dependent methyltransferase	NP_578788.1	AFN03855	+	391	-	PF1059	-	-	hypothetical protein	PFDSM3638_05320	996306	997481	methyltransferase	A0A5C0XV94	UPI0000066E80
33359587	arCOG05033	0		Predicted deacetylase	NP_877936.1	AFN04642	-	67	-	PF2000.1n	-	-	hypothetical protein						
18977770	arCOG05037	0	S	Uncharacterized protein	NP_579127.1	AFN04179	+	267	-	PF1398	-	-	hypothetical protein	PFDSM3638_07000	1295101	1295904	hypothetical protein	A0A5C0XW51	UPI0000066F9C
18976711	arCOG05058	0	Q	SAM-dependent methyltransferase with N-terminal dimerization domain	NP_578068.1	AFN03128	-	316	-	PF0339	-	-	methyltransferase	PFDSM3638_01655	336341	337291	methyltransferase	A0A5C0XM27	UPI0000066C13
33359522	arCOG05060	0	S	Uncharacterized protein	NP_578615.2	WP_011012021	+	326	-	PF0886	-	-	hypothetical protein	PFDSM3638_04430	838882	839787	DUF4855 domain-containing protein		
18976836	arCOG05072	0	C	Aldehyde:ferredoxin oxidoreductase	NP_578193.1	AFN03258	-	653	-	PF0464	-	-	glyceraldehyde-3-phosphate:ferredoxin oxidoreductase	PFDSM3638_02310	460429	462390	glyceraldehyde-3-phosphate:ferredoxin oxidoreductase	A0A5C0XMU3	UPI0000066C77
18977860	arCOG05084	0	S	Uncharacterized protein	NP_579217.1	AFN04271	+	222	-	PF1488	-	-	hypothetical protein	PFDSM3638_07475	1373315	1373983	TIGR00703 family protein	A0A5C0XRD6	UPI000013AB61
18976996	arCOG05087	0	S	Uncharacterized protein, DUF1931 family	NP_578353.1	AFN03416	-	153	-	PF0624	-	-	hypothetical protein	PFDSM3638_03125	622672	623133	DUF1931 domain-containing protein	A0A5C0XQ37	UPI0000066D02
18977967	arCOG05092	0	S	Uncharacterized membrane protein	NP_579324.1	AFN04377	+	119	-	PF1595	-	-	hypothetical protein	PFDSM3638_08050	1472896	1473255	DUF2304 domain-containing protein		
18976899	arCOG05095	0	S	Transcriptional regulator, CopG/Arc/MetJ family	NP_578256.1	AFN03322	+	113	-	PF0527	-	-	hypothetical protein	PFDSM3638_02630	527309	527650	CopG family transcriptional regulator		
18977976	arCOG05097	0	R	CBS domain	NP_579333.1	AFN05038	-	159	-	PF1604	-	-	hypothetical protein	PFDSM3638_08095	1479838	1480317	CBS domain-containing protein	A0A5C0XQV6	UPI000006703C
18976782	arCOG05098	0	S	Uncharacterized membrane protein, a component of a putative secretion system	NP_578139.1	AAL80534	+	87	-	PF0410	-	-	hypothetical protein	PFDSM3638_02015	399317	399559	hypothetical protein		
18977181	arCOG05098	0	S	Uncharacterized membrane protein, a component of a putative secretion system	NP_578538.1	AFN03594	+	80	-	PF0809	-	-	hypothetical protein	PFDSM3638_04020	774360	774602	hypothetical protein		
18978040	arCOG05115	0	S	Uncharacterized protein	NP_579397.1	AAL81792	+	120	-	PF1668	-	-	hypothetical protein	PFDSM3638_08445	1534384	1534746	hypothetical protein		
18976708	arCOG05119	0	N	Archaellum protein C	NP_578065.1	AFN03125	-	158	-	PF0336	-	-	hypothetical protein	PFDSM3638_01635	333557	334033	flagellar protein FlaC	A0A5C0XMW4	UPI0000066C10
18977263	arCOG05128	0	C	Ferredoxin	NP_578620.1	AFN03682	+	367	-	PF0891	-	-	sulfhydrogenase beta subunit	PFDSM3638_04455	846046	847149	hydrogenase	A0A5C0XUV3	UPI0000066DFB
18977701	arCOG05128	0	C	Ferredoxin	NP_579058.1	AFN04109	+	334	-	PF1329	-	-	H-II hydrogenase subunit beta	PFDSM3638_06625	1233350	1234354	hydrogenase	A0A5C0XQY9	UPI0000066409
33359558	arCOG05223	0		Type IV restriction, contains ParB-like NTPase domain fused to HNH nuclease	NP_579044.2	WP_011012460	+	97	-	PF1315	-	-	hypothetical protein	PFDSM3638_06560	1222869	1223126	DUF262 domain-containing protein		
18978217	arCOG05247	0	M	Putative effector of murein hydrolase	NP_579574.1	AFN04796	+	224	-	PF1845	-	-	murein hydrolase	PFDSM3638_09280	1668360	1669034	CidB/LrgB family autolysis modulator		
33359544	arCOG05269	0	V	CRISPR-associated protein, large subunit of CASCADE complex	NP_578852.2	WP_011012263	-	461	-	PF1123	-	-	hypothetical protein	PFDSM3638_05630	1054954	1056291	type I-B CRISPR-associated protein Cas8b1/Cst1	A0A5C0XR88	UPI00026B5428
18977211	arCOG05297	0	V	PIN domain containing protein	NP_578568.1	AFN03627	+	126	-	PF0839	-	-	hypothetical protein	PFDSM3638_04170	795834	796214	PIN domain-containing protein	A0A5C0XNW2	UPI0000066DCB
33359564	arCOG05308	0	S	Ni,Fe-hydrogenase III membrane subunit	NP_579160.2	WP_011012578	+	118	-	PF1431	-	-	hypothetical protein	PFDSM3638_07160	1324732	1325079	hydrogenase		
18976401	arCOG05346	0	R	PP-loop superfamily ATPase fused to Zn-finger domain	NP_577758.1	AFN04545	-	477	-	PF0029	-	-	hypothetical protein	PFDSM3638_00065	19584	21017	hypothetical protein		
18976376	arCOG05371	0	S	Putative permease of uncharacterized ABC transporter	NP_577733.1	AFN04570	-	257	-	PF0004	-	-	hypothetical protein	PFDSM3638_10450	1877821	1878594	hypothetical protein		
18976377	arCOG05372	0	P	ABC-type Mn/Zn transport system, ATPase component	NP_577734.1	AFN04569	-	267	-	PF0005	-	-	ABC transporter, ATP-binding protein	PFDSM3638_10455	1878591	1879394	ABC transporter ATP-binding protein	A0A5C0XSB5	UPI0000066B0F
18976445	arCOG05412	0	G	Beta-glucosidase/6-phospho-beta-glucosidase/beta-galactosidase	NP_577802.1	AAL80197	-	472	-	PF0073	-	-	beta-glucosidase	PFDSM3638_00295	61780	63198	glycoside hydrolase family 1 protein	A0A5C0XM25	UPI0000066417
18976728	arCOG05412	0	G	Beta-glucosidase/6-phospho-beta-glucosidase/beta-galactosidase	NP_578085.1	AAL80480	-	483	-	PF0356	-	-	beta-galactosidase	PFDSM3638_01875	373841	375292	beta-galactosidase		
18976814	arCOG05412	0	G	Beta-glucosidase/6-phospho-beta-glucosidase/beta-galactosidase	NP_578171.1	AAG28457	+	421	-	PF0442	-	-	beta-glucosidase	PFDSM3638_02195	440515	441780	glycoside hydrolase family 1 protein	A0A5C0XM92	UPI0000066423
18977300	arCOG05412	2	G	Beta-glucosidase/6-phospho-beta-glucosidase/beta-galactosidase	NP_578657.1	AFN03721	+	52	-	PF0928	-	-	hypothetical protein	PFDSM3638_04650	875471	875629	hypothetical protein		
18977580	arCOG05412	0	G	Beta-glucosidase/6-phospho-beta-glucosidase/beta-galactosidase	NP_578937.1	CAT81449	-	510	-	PF1208	-	-	beta-mannosidase	PFDSM3638_06045	1131331	1132863	glycoside hydrolase family 1 protein	A0A5C0XPZ0	UPI0000066406
18977792	arCOG05472	2	S	Predicted nucleotidyltransferase	NP_579149.1	AFN04201	+	27	-	PF1420	-	-	hypothetical protein						
18978359	arCOG05517	0	S	Preprotein translocase subunit SecB	NP_579716.1	AFN04656	+	137	-	PF1987	-	-	hypothetical protein	PFDSM3638_10010	1805626	1806039	hypothetical protein	A0A5C0XXT4	UPI000006714D
18978345	arCOG05716	0	S	Uncharacterized protein	NP_579702.1	AFN04668	-	240	-	PF1973	-	-	hypothetical protein	PFDSM3638_09935	1789748	1790470	hypothetical protein		
33359592	arCOG05717	0	S	Uncharacterized protein	NP_877938.1	AFN04593	-	71	-	PF2048.1n	-	-	hypothetical protein	PFDSM3638_10335	1857166	1857381	hypothetical protein		
33359591	arCOG05718	0	S	Uncharacterized protein	NP_877937.1	WP_011013192	-	75	-	PF2047.1n	-	-	hypothetical protein	PFDSM3638_10325	1855446	1855661	hypothetical protein	A0A5C0XTJ6	UPI00026B5443
18978418	arCOG05719	0	S	Uncharacterized protein, DUF4152 family	NP_579775.1	AFN04597	+	229	-	PF2046	-	-	hypothetical protein	PFDSM3638_10315	1853691	1854380	DUF4152 domain-containing protein	A0A5C0XQW9	UPI000006717A
18978417	arCOG05720	0	S	Uncharacterized protein	NP_579774.1	AFN04598	-	152	-	PF2045	-	-	hypothetical protein	PFDSM3638_10310	1853172	1853630	hypothetical protein	A0A5C0XSP7	UPI0000067179
18978296	arCOG05721	0	E	L-aminopeptidase/D-esterase	NP_579653.1	AFN04716	+	361	-	PF1924	-	-	d-aminopeptidase	PFDSM3638_09680	1740442	1741527	aminopeptidase	A0A5C0XRW0	UPI000006711A
18978327	arCOG05722	0	R	Sm superfamily RNA-binding protein	NP_579684.1	AAL82079	-	71	-	PF1955	-	-	hypothetical protein	PFDSM3638_09845	1773305	1773514	hypothetical protein		
18976417	arCOG05723	0	S	Predicted archaeal membrane protein	NP_577774.1	AFN04528	-	344	-	PF0045	-	-	hypothetical protein	PFDSM3638_00150	36900	37934	hypothetical protein		
18977057	arCOG05724	0	V	RecB family restriction endonuclease,  SeqA-like protein	NP_578414.1	AFN03478	-	306	-	PF0685	-	-	hypothetical protein	PFDSM3638_03420	675403	676323	hypothetical protein	A0A5C0XNE5	UPI0000066D39
18976395	arCOG05725	0	S	Uncharacterized protein	NP_577752.1	AAL80147	-	258	-	PF0023	-	-	hypothetical protein	PFDSM3638_00035	9627	10334	hypothetical protein	A0A5C0XN73	UPI00026B5430
18976437	arCOG05726	0	G	L-rhamnose isomerase	NP_577794.1	AFN04508	+	210	-	PF0065	-	-	hypothetical protein	PFDSM3638_00250	54600	55232	hypothetical protein	A0A5C0XSU9	UPI0000066B3E
18976473	arCOG05729	0	R	Radical SAM superfamily enzyme	NP_577830.1	AAL80225	+	327	-	PF0101	-	-	hypothetical protein	PFDSM3638_00430	91433	92347	SPASM domain-containing protein		
18976501	arCOG05730	0	R	Membrane-bound metal-dependent hydrolase YbcI, DUF457 family	NP_577858.1	AFN04447	+	170	-	PF0129	-	-	hypothetical protein	PFDSM3638_00570	118267	118779	metal-dependent hydrolase		
18976522	arCOG05733	0	S	Uncharacterized membrane protein	NP_577879.1	AFN04426	+	204	-	PF0150	-	-	hypothetical protein	PFDSM3638_00690	141846	142460	hypothetical protein		
18976523	arCOG05734	0	S	Uncharacterized protein	NP_577880.1	AFN04425	+	263	-	PF0151	-	-	hypothetical protein	PFDSM3638_00695	142457	143248	hypothetical protein	A0A5C0XMV9	UPI0000066B85
18976540	arCOG05735	0	S	Uncharacterized protein, DUF3201 family	NP_577897.1	AFN04408	+	167	-	PF0168	-	-	hypothetical protein	PFDSM3638_00785	161904	162407	DUF3201 domain-containing protein		
18978321	arCOG05736	0	S	Uncharacterized protein	NP_579678.1	AAL82073	-	70	-	PF1949	-	-	hypothetical protein	PFDSM3638_09815	1767993	1768271	hypothetical protein		
18978315	arCOG05737	2	S	Uncharacterized protein	NP_579672.1	AAL82067	+	188	-	PF1943	-	-	hypothetical protein	PFDSM3638_09780	1763684	1764238	hypothetical protein		
18978316	arCOG05737	2	S	Uncharacterized protein	NP_579673.1	AAL82068	+	410	-	PF1944	-	-	hypothetical protein	PFDSM3638_09785	1764162	1765394	hypothetical protein		
18978379	arCOG05739	0	S	Uncharacterized protein with conserved CXXC pairs, DUF1667 family	NP_579736.1	AFN04635	+	116	-	PF2007	-	-	hypothetical protein	PFDSM3638_10125	1824123	1824473	DUF1667 domain-containing protein	A0A5C0XS58	UPI000006715B
33359588	arCOG05740	0	S	Coiled-coil protein containing N-terminal PRC-barrel domain	NP_579746.2	WP_011013162	-	219	-	PF2017	-	-	hypothetical protein	PFDSM3638_10175	1832396	1833046	hypothetical protein	A0A5C0XS68	UPI0000067161
18978391	arCOG05741	0	R	ssDNA binding protein RPA14, OB-fold	NP_579748.1	AFN04623	-	122	-	PF2019	-	-	hypothetical protein	PFDSM3638_10185	1833898	1834266	replication protein RepA	A0A5C0XRI3	UPI0000066413
18978158	arCOG05742	0	S	Uncharacterized protein	NP_579515.1	AFN04855	-	110	-	PF1786	-	-	hypothetical protein	PFDSM3638_08980	1627504	1627836	hypothetical protein		
18978168	arCOG05744	0	C	Fe-S-cluster-containing hydrogenase component 2	NP_579525.1	AFN04845	+	167	-	PF1796	-	-	putative polyferredoxin	PFDSM3638_09035	1634845	1635351	ferredoxin	A0A5C0XT06	UPI00064E167B
18978169	arCOG05745	0	C	BFD-like [2Fe-2S] binding domain	NP_579526.1	AFN04844	+	86	-	PF1797	-	-	d-nopaline dehydrogenase	PFDSM3638_09040	1635348	1635608	(2Fe-2S)-binding protein	A0A5C0XRK3	UPI00000670BA
18978109	arCOG05747	0	S	Uncharacterized membrane protein	NP_579466.1	AFN04904	+	105	-	PF1737	-	-	hypothetical protein						
18978208	arCOG05747	0	S	Uncharacterized membrane protein	NP_579565.1	AFN04805	+	95	-	PF1836	-	-	hypothetical protein	PFDSM3638_09235	1658480	1658767	hypothetical protein		
18978212	arCOG05748	0	S	Uncharacterized protein	NP_579569.1	AFN04801	+	144	-	PF1840	-	-	hypothetical protein	PFDSM3638_09255	1662641	1663075	hypothetical protein		
18978213	arCOG05749	0	S	Uncharacterized membrane protein	NP_579570.1	AFN04800	-	123	-	PF1841	-	-	hypothetical protein	PFDSM3638_09260	1663058	1663429	hypothetical protein		
18978218	arCOG05750	0	R	Metal-dependent membrane protease, CAAX family	NP_579575.1	AAL81970	+	194	-	PF1846	-	-	hypothetical protein	PFDSM3638_09285	1669041	1669625	CPBP family intramembrane metalloprotease		
